"","species","location","site","nest","year","site_box_year","n_sampleID","n_percent_aquatic_pa","n_percent_aquatic_ra","n_num_fam","n_parental_investment_proj","n_band","n_age","n_sex","n_capture_date","n_cap_doy","n_cap_num","n_age.1","n_age_nestad","n_mass","n_bhead","n_fwing","n_sseries_type","n_cort1_raw","n_cort1_correct","n_glucose1","n_buty","n_cort2_raw","n_cort2_correct","n_glucose2","n_inject1_type","n_inject1_dose","n_inject2_type","n_inject2_dose","n_cort3_raw","n_cort3_correct","n_glucose3","n_fate","n_micro_nb","n_blood_nb","n_bolus_nb","n_lifetag_nb","n_Notes","n_Nest_Experiment","n_Nest_Treatment","n_Day6_Brood_Mass","n_Brood_Size_Day6","n_avg_day6_mass","n_exp_treat","n_TotalReads","ad_Individual_Band","ad_Adult_or_Nestling","ad_Sex","ad_Experiment","ad_Individual_Treatment","ad_RFID_On","ad_Individual_RFID","ad_Manipulated_after_1st_capture","ad_Capture_Date","ad_Capture_Number","ad_Method","ad_Leg_Banded","ad_Status","ad_Age","ad_Measured_by","ad_Mass","ad_Bill.Head","ad_Flat_Wing","ad_Tail","ad_Fat","ad_Culmen","ad_Ectoparasites_Presence","ad_Genetic_Mom","ad_Genetic_Dad","ad_Current_Brood_Size","ad_Natal_Nest","ad_Trap_set","ad_Disturbance_Time","ad_Bleed1_Latency","ad_Stress_Series_Type","ad_Bleed1_Amount","ad_Bleed1_Plasma_nb","ad_Base_Plasma_Sample_Box","ad_Baseline_Sample_Location","ad_Bleed1_CORT_Raw","ad_Bleed1_CORT_corrected_value","ad_Bleed1_OXY","ad_Bleed1_dROMs","ad_Bleed1_Glucose","ad_BUTY","ad_Bleed2_Time","ad_Bleed2_Amount","ad_Bleed2_Plasma_nb","ad_Stress_Plasma_Sample_Box","ad_Stress_Sample_Location","ad_Bleed2_CORT_Raw","ad_Bleed2_CORT_corrected_value","ad_Bleed2_OXY","ad_Bleed2_dROMs","ad_Bleed2_Glucose","ad_Inject_1_Type","ad_Inject_1_Dose","ad_Inject_1_Time","ad_Inject_2_Type","ad_Inject_2_Dose","ad_Inject_2_Time","ad_Bleed3_Time","ad_Bleed3_Amount","ad_Bleed3_Plasma_nb","ad_Dex_Plasma_Sample_Box","ad_Dex_Sample_Location","ad_Bleed3_CORT_Raw","ad_Bleed3_CORT_corrected_value","ad_Bleed3_Glucose","ad_Release_Time","ad_Nestling_Fate","ad_Feathers_Sample_nb","ad_Telomeres","ad_Telomere_Sample_nb","ad_Telomeres_Box","ad_Telomeres_Sample_Location","ad_Microbiome","ad_Microbiome_Sample_nb","ad_Microbiome_Box","ad_Microbiome_Sample_Location","ad_Blood_DNA_Collected","ad_Blood_DNA_Sample_nb","ad_Fecal_Sample_nb","ad_Bolus_nb","ad_Blood_Smear_Collected","ad_Lifetag_nb","ad_Bacteria_Killing_Assay","ad_CORT_AssayCode","ad_Extraction_Efficiency","ad_RIA_or_EIA","ad_OXY_AssayCode","ad_dROMS_AssayCode","ad_Notes"
"25","TRES","Ithaca","Turkey_Hill","3","2019","Turkey_Hill_3_2019","L19N006b",0.5,0.441767068273092,10,"yes","","Nestling","","","162","","6","6",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"","","","","","","Light","Light",65.25,5,13.05,"Light_Light",1743,272106655,"Adult","F","Light","Light","Old","","Yes","11-Jun-19",3,"Flap_Trap","R",2,"ASY","JJU",18.25,NA,123,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S",4,"19N0552","","",7.79,8.24,NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"","","",NA,NA,NA,"","","","","","","","","","","","Yes","190252","","","","6134617F",NA,"19CORT017","94.6%","EIA","","",""
"26","TRES","Ithaca","Turkey_Hill","3","2019","Turkey_Hill_3_2019","L19N006a",0.545454545454545,0.999521531100478,11,"yes","","Nestling","","","162","","6","6",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"","","","","","","Light","Light",65.25,5,13.05,"Light_Light",14630,272106655,"Adult","F","Light","Light","Old","","Yes","11-Jun-19",3,"Flap_Trap","R",2,"ASY","JJU",18.25,NA,123,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S",4,"19N0552","","",7.79,8.24,NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"","","",NA,NA,NA,"","","","","","","","","","","","Yes","190252","","","","6134617F",NA,"19CORT017","94.6%","EIA","","",""
"27","TRES","Ithaca","Turkey_Hill","3","2019","Turkey_Hill_3_2019","L19N006c",0.5,0.327433628318584,10,"yes","","Nestling","","","162","","6","6",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"","","","","","","Light","Light",65.25,5,13.05,"Light_Light",113,272106655,"Adult","F","Light","Light","Old","","Yes","11-Jun-19",3,"Flap_Trap","R",2,"ASY","JJU",18.25,NA,123,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S",4,"19N0552","","",7.79,8.24,NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"","","",NA,NA,NA,"","","","","","","","","","","","Yes","190252","","","","6134617F",NA,"19CORT017","94.6%","EIA","","",""
"28","TRES","Ithaca","Turkey_Hill","3","2019","Turkey_Hill_3_2019","L19N006d",0.4,0.578313253012048,5,"yes","","Nestling","","","162","","6","6",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"","","","","","","Light","Light",65.25,5,13.05,"Light_Light",83,272106655,"Adult","F","Light","Light","Old","","Yes","11-Jun-19",3,"Flap_Trap","R",2,"ASY","JJU",18.25,NA,123,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S",4,"19N0552","","",7.79,8.24,NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"","","",NA,NA,NA,"","","","","","","","","","","","Yes","190252","","","","6134617F",NA,"19CORT017","94.6%","EIA","","",""
"29","TRES","Ithaca","Turkey_Hill","3","2019","Turkey_Hill_3_2019","L19N006e",0.555555555555556,0.914893617021277,9,"yes","","Nestling","","","162","","6","6",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"","","","","","","Light","Light",65.25,5,13.05,"Light_Light",47,272106655,"Adult","F","Light","Light","Old","","Yes","11-Jun-19",3,"Flap_Trap","R",2,"ASY","JJU",18.25,NA,123,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S",4,"19N0552","","",7.79,8.24,NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"","","",NA,NA,NA,"","","","","","","","","","","","Yes","190252","","","","6134617F",NA,"19CORT017","94.6%","EIA","","",""
"30","TRES","Ithaca","Turkey_Hill","51","2019","Turkey_Hill_51_2019","P19N364",0.214285714285714,0.989165460234437,14,"no","278172457","Nestling","Unknown","6/18/19","169","","12","12",22.5,24.4,46,"B_S_D",1.11,1.39,NA,NA,9.85,12.23,NA,"Dex",10.5,"",NA,8.18,10.15,NA,"Fledged","","190597","","","","Light","Light_Control",39.5,4,9.875,"Light_Light_Control",21413,278172404,"Adult","F","Light","Light_Control","Old","","Control","12-Jun-19",3,"Flap_Trap","R",2,"SY","ASI",19.5,NA,114,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S_D",12,"19N0627","","",0.8,0.84,NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"","","",NA,NA,NA,"00-Jan-00","","","","","","","","","","","Yes","190285","","","No","61337F1E",NA,"19CORT017","94.6%","EIA","","","6/12/19 antennae wasn't there - fell off of the life tage"
"31","TRES","Ithaca","Turkey_Hill","51","2019","Turkey_Hill_51_2019","P19N363",0.3,0.0291858678955453,10,"no","278172455","Nestling","Unknown","6/18/19","169","","12","12",22,24.8,48,"B_S_D",2.03,2.53,NA,NA,30.97,38.44,NA,"Dex",10,"",NA,8.13,10.09,NA,"Fledged","","190595","","","","Light","Light_Control",39.5,4,9.875,"Light_Light_Control",651,278172404,"Adult","F","Light","Light_Control","Old","","Control","12-Jun-19",3,"Flap_Trap","R",2,"SY","ASI",19.5,NA,114,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S_D",12,"19N0627","","",0.8,0.84,NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"","","",NA,NA,NA,"00-Jan-00","","","","","","","","","","","Yes","190285","","","No","61337F1E",NA,"19CORT017","94.6%","EIA","","","6/12/19 antennae wasn't there - fell off of the life tage"
"32","TRES","Ithaca","Turkey_Hill","51","2019","Turkey_Hill_51_2019","L19N009b",0.461538461538462,0.945945945945946,13,"yes","","Nestling","","","163","","6","6",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"","","","","","","Light","Light_Control",39.5,4,9.875,"Light_Light_Control",296,278172404,"Adult","F","Light","Light_Control","Old","","Control","12-Jun-19",3,"Flap_Trap","R",2,"SY","ASI",19.5,NA,114,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S_D",12,"19N0627","","",0.8,0.84,NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"","","",NA,NA,NA,"00-Jan-00","","","","","","","","","","","Yes","190285","","","No","61337F1E",NA,"19CORT017","94.6%","EIA","","","6/12/19 antennae wasn't there - fell off of the life tage"
"33","TRES","Ithaca","Turkey_Hill","51","2019","Turkey_Hill_51_2019","L19N009c",0.5,0.0624950432230946,12,"yes","","Nestling","","","163","","6","6",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"","","","","","","Light","Light_Control",39.5,4,9.875,"Light_Light_Control",25218,278172404,"Adult","F","Light","Light_Control","Old","","Control","12-Jun-19",3,"Flap_Trap","R",2,"SY","ASI",19.5,NA,114,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S_D",12,"19N0627","","",0.8,0.84,NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"","","",NA,NA,NA,"00-Jan-00","","","","","","","","","","","Yes","190285","","","No","61337F1E",NA,"19CORT017","94.6%","EIA","","","6/12/19 antennae wasn't there - fell off of the life tage"
"34","TRES","Ithaca","Turkey_Hill","51","2019","Turkey_Hill_51_2019","P19N365",0.272727272727273,0.55565359889071,22,"no","278172458","Nestling","Unknown","6/18/19","169","","12","12",23,25.3,50,"B_S_D",0.94,1.17,NA,NA,23.77,29.51,NA,"Dex",10.5,"",NA,7.69,9.55,NA,"Fledged","","190598","","","","Light","Light_Control",39.5,4,9.875,"Light_Light_Control",7933,278172404,"Adult","F","Light","Light_Control","Old","","Control","12-Jun-19",3,"Flap_Trap","R",2,"SY","ASI",19.5,NA,114,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S_D",12,"19N0627","","",0.8,0.84,NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"","","",NA,NA,NA,"00-Jan-00","","","","","","","","","","","Yes","190285","","","No","61337F1E",NA,"19CORT017","94.6%","EIA","","","6/12/19 antennae wasn't there - fell off of the life tage"
"35","TRES","Ithaca","Turkey_Hill","51","2019","Turkey_Hill_51_2019","L19N009a",0.533333333333333,0.132571977676756,15,"yes","","Nestling","","","163","","6","6",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"","","","","","","Light","Light_Control",39.5,4,9.875,"Light_Light_Control",27057,278172404,"Adult","F","Light","Light_Control","Old","","Control","12-Jun-19",3,"Flap_Trap","R",2,"SY","ASI",19.5,NA,114,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S_D",12,"19N0627","","",0.8,0.84,NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"","","",NA,NA,NA,"00-Jan-00","","","","","","","","","","","Yes","190285","","","No","61337F1E",NA,"19CORT017","94.6%","EIA","","","6/12/19 antennae wasn't there - fell off of the life tage"
"36","TRES","Ithaca","Turkey_Hill","86","2019","Turkey_Hill_86_2019","L19N013a",0.5,0.135391923990499,16,"yes","","Nestling","","","165","","6","6",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"","","","","","","Light","Light_Control",61.21,5,12.242,"Light_Light_Control",2526,272107450,"Adult","F","Light","Light_Control","Old","","Control","14-Jun-19",3,"Int_Wig_Wag","R",2,"SY","JJU",20,NA,119,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S_D",15,"19N0761","","",4.77,5.04,NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"","","",NA,NA,NA,"00-Jan-00","","","","","","","","","","","Yes","190370","P19N256","","No","",NA,"19CORT017","94.6%","EIA","","",""
"37","TRES","Ithaca","Turkey_Hill","86","2019","Turkey_Hill_86_2019","P19N391",0.5,0.612068965517241,10,"no","278172324","Nestling","Unknown","6/20/19","171","","12","12",12.75,23.4,36,"B_S_D",0.54,0.68,NA,NA,6.33,7.87,NA,"",NA,"",NA,NA,NA,NA,"Predated","","190664","","","","Light","Light_Control",61.21,5,12.242,"Light_Light_Control",116,272107450,"Adult","F","Light","Light_Control","Old","","Control","14-Jun-19",3,"Int_Wig_Wag","R",2,"SY","JJU",20,NA,119,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S_D",15,"19N0761","","",4.77,5.04,NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"","","",NA,NA,NA,"00-Jan-00","","","","","","","","","","","Yes","190370","P19N256","","No","",NA,"19CORT017","94.6%","EIA","","",""
"38","TRES","Ithaca","Turkey_Hill","86","2019","Turkey_Hill_86_2019","P19N392",0.3,0.918065761948184,10,"no","278172325","Nestling","Unknown","6/20/19","171","","12","12",20,25.9,52.5,"B_S_D",3.18,3.95,NA,NA,44.69,55.46,NA,"Dex",9,"",NA,9.31,11.56,NA,"Predated","","190665","","","","Light","Light_Control",61.21,5,12.242,"Light_Light_Control",37286,272107450,"Adult","F","Light","Light_Control","Old","","Control","14-Jun-19",3,"Int_Wig_Wag","R",2,"SY","JJU",20,NA,119,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S_D",15,"19N0761","","",4.77,5.04,NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"","","",NA,NA,NA,"00-Jan-00","","","","","","","","","","","Yes","190370","P19N256","","No","",NA,"19CORT017","94.6%","EIA","","",""
"39","TRES","Ithaca","Turkey_Hill","86","2019","Turkey_Hill_86_2019","P19N394",0.230769230769231,0.932587548638132,13,"no","278172327","Nestling","Unknown","6/20/19","171","","12","12",20.25,25.1,50.5,"B_S_D",0.85,1.06,NA,NA,37.1,46.05,NA,"",NA,"",NA,NA,NA,NA,"Predated","","190667","","","","Light","Light_Control",61.21,5,12.242,"Light_Light_Control",10280,272107450,"Adult","F","Light","Light_Control","Old","","Control","14-Jun-19",3,"Int_Wig_Wag","R",2,"SY","JJU",20,NA,119,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S_D",15,"19N0761","","",4.77,5.04,NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"","","",NA,NA,NA,"00-Jan-00","","","","","","","","","","","Yes","190370","P19N256","","No","",NA,"19CORT017","94.6%","EIA","","",""
"40","TRES","Ithaca","Turkey_Hill","86","2019","Turkey_Hill_86_2019","P19N393",0.384615384615385,0.978018372703412,13,"no","278172326","Nestling","Unknown","6/20/19","171","","12","12",20.5,25,51.5,"B_S_D",1.31,1.63,NA,NA,12.56,15.59,NA,"Dex",9.5,"",NA,6.22,7.72,NA,"Predated","","190666","","","","Light","Light_Control",61.21,5,12.242,"Light_Light_Control",12192,272107450,"Adult","F","Light","Light_Control","Old","","Control","14-Jun-19",3,"Int_Wig_Wag","R",2,"SY","JJU",20,NA,119,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S_D",15,"19N0761","","",4.77,5.04,NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"","","",NA,NA,NA,"00-Jan-00","","","","","","","","","","","Yes","190370","P19N256","","No","",NA,"19CORT017","94.6%","EIA","","",""
"41","TRES","Ithaca","Turkey_Hill","97","2019","Turkey_Hill_97_2019","L19N017b",0.333333333333333,0.979870070454753,15,"yes","","Nestling","","","168","","6","6",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"","","","","","","Light","Light_Control",45,5,9,"Light_Light_Control",10929,272107290,"Adult","F","Light","Light_Control","Old","","","17-Jun-19",3,"Flap_Trap","R",2,"ASY","ASI",18.5,NA,117,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S",13,"19N1028","","",0.4,0.47,NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"","","",NA,NA,NA,"00-Jan-00","","","","","","","","","","","Yes","190534","P19N324","","","",NA,"19CORT018","94.6%","EIA","","",""
"42","TRES","Ithaca","Turkey_Hill","97","2019","Turkey_Hill_97_2019","P19N449",0.583333333333333,0.998683825680023,12,"no","278172488","Nestling","Unknown","6/22/19","173","","12","12",16,22,35,"B_S_D",0.52,0.65,NA,NA,42.96,53.32,NA,"Dex",7,"",NA,11,13.66,NA,"Died","","190774","","","","Light","Light_Control",45,5,9,"Light_Light_Control",13676,272107290,"Adult","F","Light","Light_Control","Old","","","17-Jun-19",3,"Flap_Trap","R",2,"ASY","ASI",18.5,NA,117,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S",13,"19N1028","","",0.4,0.47,NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"","","",NA,NA,NA,"00-Jan-00","","","","","","","","","","","Yes","190534","P19N324","","","",NA,"19CORT018","94.6%","EIA","","",""
"43","TRES","Ithaca","Turkey_Hill","97","2019","Turkey_Hill_97_2019","L19N017c",0.416666666666667,0.98377812663527,12,"yes","","Nestling","","","168","","6","6",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"","","","","","","Light","Light_Control",45,5,9,"Light_Light_Control",3822,272107290,"Adult","F","Light","Light_Control","Old","","","17-Jun-19",3,"Flap_Trap","R",2,"ASY","ASI",18.5,NA,117,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S",13,"19N1028","","",0.4,0.47,NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"","","",NA,NA,NA,"00-Jan-00","","","","","","","","","","","Yes","190534","P19N324","","","",NA,"19CORT018","94.6%","EIA","","",""
"44","TRES","Ithaca","Turkey_Hill","97","2019","Turkey_Hill_97_2019","L19N017a",0.615384615384615,0.966145833333333,13,"yes","","Nestling","","","168","","6","6",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"","","","","","","Light","Light_Control",45,5,9,"Light_Light_Control",384,272107290,"Adult","F","Light","Light_Control","Old","","","17-Jun-19",3,"Flap_Trap","R",2,"ASY","ASI",18.5,NA,117,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S",13,"19N1028","","",0.4,0.47,NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"","","",NA,NA,NA,"00-Jan-00","","","","","","","","","","","Yes","190534","P19N324","","","",NA,"19CORT018","94.6%","EIA","","",""
"45","TRES","Ithaca","Turkey_Hill","97","2019","Turkey_Hill_97_2019","P19N448",0.428571428571429,0.777694046721929,14,"no","278172487","Nestling","Unknown","6/22/19","173","","12","12",17,24.1,40,"B_S_D",1.37,1.71,NA,NA,55.34,68.68,NA,"Dex",7.5,"",NA,6.78,8.42,NA,"Fledged","","190773","","","","Light","Light_Control",45,5,9,"Light_Light_Control",1327,272107290,"Adult","F","Light","Light_Control","Old","","","17-Jun-19",3,"Flap_Trap","R",2,"ASY","ASI",18.5,NA,117,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S",13,"19N1028","","",0.4,0.47,NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"","","",NA,NA,NA,"00-Jan-00","","","","","","","","","","","Yes","190534","P19N324","","","",NA,"19CORT018","94.6%","EIA","","",""
"46","TRES","Ithaca","Unit_1","105","2019","Unit_1_105_2019","P19N276",0.315789473684211,0.974190089607107,19,"no","281128745","Nestling","Unknown","6/15/19","166","","12","12",16.5,24.5,45.5,"B_S_D",0.57,0.61,253,NA,5.32,5.63,261,"Dex",NA,"",NA,2.12,2.25,232,"Fledged","","190417","","","","Color_Stress","Pred_Dul",65,5,13,"Color_Stress_Pred_Dul",52228,281128701,"Adult","F","Color_Stressor","Predator_Dull","Old","","Yes","09-Jun-19",3,"Flap_Trap","R",2,"SY","TAR",19.75,29,114,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S_A30",5.5,"19N0452","","",0.94,1,NA,NA,207,NA,"00-Jan-00",9,"19N0453","","",22.38,23.67,NA,NA,262,"Cortro",5.5,"00-Jan-00","",NA,"","00-Jan-00",13.5,"19N0454","","",23.5,24.85,273,"00-Jan-00","","","","","","","","M19N188","","","Yes","190207","P19N158","","Yes","",NA,"19CORT003","94.6%","EIA","","",""
"47","TRES","Ithaca","Unit_1","105","2019","Unit_1_105_2019","P19N275",0.384615384615385,0.000798133595284872,13,"no","281128743","Nestling","Unknown","6/15/19","166","","12","12",16.5,24.8,42,"B_S_D",5.77,6.11,284,NA,23.58,24.95,308,"Dex",NA,"",NA,1.34,1.43,277,"Fledged","","190415","","","","Color_Stress","Pred_Dul",65,5,13,"Color_Stress_Pred_Dul",48864,281128701,"Adult","F","Color_Stressor","Predator_Dull","Old","","Yes","09-Jun-19",3,"Flap_Trap","R",2,"SY","TAR",19.75,29,114,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S_A30",5.5,"19N0452","","",0.94,1,NA,NA,207,NA,"00-Jan-00",9,"19N0453","","",22.38,23.67,NA,NA,262,"Cortro",5.5,"00-Jan-00","",NA,"","00-Jan-00",13.5,"19N0454","","",23.5,24.85,273,"00-Jan-00","","","","","","","","M19N188","","","Yes","190207","P19N158","","Yes","",NA,"19CORT003","94.6%","EIA","","",""
"48","TRES","Ithaca","Unit_1","105","2019","Unit_1_105_2019","P19N277",0.25,0.37426618415762,20,"no","281128746","Nestling","Unknown","6/15/19","166","","12","12",14.75,24.3,41,"B_S_D",0.65,0.69,307,NA,15.74,16.65,327,"Dex",NA,"",NA,1.9,2.01,245,"Fledged","","190418","","","","Color_Stress","Pred_Dul",65,5,13,"Color_Stress_Pred_Dul",12435,281128701,"Adult","F","Color_Stressor","Predator_Dull","Old","","Yes","09-Jun-19",3,"Flap_Trap","R",2,"SY","TAR",19.75,29,114,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S_A30",5.5,"19N0452","","",0.94,1,NA,NA,207,NA,"00-Jan-00",9,"19N0453","","",22.38,23.67,NA,NA,262,"Cortro",5.5,"00-Jan-00","",NA,"","00-Jan-00",13.5,"19N0454","","",23.5,24.85,273,"00-Jan-00","","","","","","","","M19N188","","","Yes","190207","P19N158","","Yes","",NA,"19CORT003","94.6%","EIA","","",""
"49","TRES","Ithaca","Unit_1","105","2019","Unit_1_105_2019","P19N343",0.1875,0.892266428252123,32,"no","281128744","Nestling","Unknown","6/18/19","169","","15","15",16.5,NA,NA,"A30",NA,NA,NA,NA,NA,NA,NA,"Cortro",5.5,"",NA,28.67,30.33,229,"Fledged","M19N297","190568","","","","Color_Stress","Pred_Dul",65,5,13,"Color_Stress_Pred_Dul",11185,281128701,"Adult","F","Color_Stressor","Predator_Dull","Old","","Yes","09-Jun-19",3,"Flap_Trap","R",2,"SY","TAR",19.75,29,114,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S_A30",5.5,"19N0452","","",0.94,1,NA,NA,207,NA,"00-Jan-00",9,"19N0453","","",22.38,23.67,NA,NA,262,"Cortro",5.5,"00-Jan-00","",NA,"","00-Jan-00",13.5,"19N0454","","",23.5,24.85,273,"00-Jan-00","","","","","","","","M19N188","","","Yes","190207","P19N158","","Yes","",NA,"19CORT003","94.6%","EIA","","",""
"50","TRES","Ithaca","Unit_1","105","2019","Unit_1_105_2019","P19N344",0.384615384615385,0.695174878733725,26,"no","281128745","Nestling","Unknown","6/18/19","169","","15","15",14.5,NA,NA,"A30",NA,NA,NA,NA,NA,NA,NA,"Cortro",5.5,"",NA,14.53,15.37,205,"Fledged","","190569","","","","Color_Stress","Pred_Dul",65,5,13,"Color_Stress_Pred_Dul",3917,281128701,"Adult","F","Color_Stressor","Predator_Dull","Old","","Yes","09-Jun-19",3,"Flap_Trap","R",2,"SY","TAR",19.75,29,114,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S_A30",5.5,"19N0452","","",0.94,1,NA,NA,207,NA,"00-Jan-00",9,"19N0453","","",22.38,23.67,NA,NA,262,"Cortro",5.5,"00-Jan-00","",NA,"","00-Jan-00",13.5,"19N0454","","",23.5,24.85,273,"00-Jan-00","","","","","","","","M19N188","","","Yes","190207","P19N158","","Yes","",NA,"19CORT003","94.6%","EIA","","",""
